start;f0;confidence
0;540.348175431388;0.034992903470993
0.01;539.931978902713;0.014163076877594
0.02;538.403978949471;0.0434591472148895
0.03;540.044862744388;0.0298470556735992
0.04;536.753014411678;0.0893045365810394
0.05;543.314201085898;0.0348502695560455
0.06;545.651236683747;0.157133996486664
0.07;545.36063533288;0.312110126018524
0.08;537.943281963142;0.509514391422272
0.09;531.656206438461;0.760421693325043
0.1;530.795998043728;0.866646885871887
0.11;529.910242228574;0.888408780097961
0.12;527.8584334653;0.915954351425171
0.13;525.354212775109;0.940100431442261
0.14;525.109442224338;0.946814060211182
0.15;526.283201825793;0.947571456432342
0.16;526.808546932375;0.946455717086792
0.17;524.487642248412;0.942087650299072
0.18;520.230800118213;0.945984244346619
0.19;519.46186862544;0.955416679382324
0.2;520.649148860161;0.947446465492248
0.21;523.93572663542;0.938930213451386
0.22;525.715198932741;0.946456909179688
0.23;524.549018786562;0.946343243122101
0.24;522.211252954641;0.931305110454559
0.25;519.384759903233;0.958810210227966
0.26;517.363522513868;0.944027960300446
0.27;515.455483247335;0.915801167488098
0.28;514.1510994738;0.936883568763733
0.29;514.079692151733;0.921049952507019
0.3;515.563990850146;0.879551589488983
0.31;519.194827796999;0.925671637058258
0.32;523.58751790469;0.932452440261841
0.33;525.250830661228;0.955330967903137
0.34;525.724768791968;0.960336565971374
0.35;526.728612689341;0.950833320617676
0.36;530.253332281359;0.919000446796417
0.37;533.763040068651;0.933536529541016
0.38;535.204636314174;0.941612839698792
0.39;533.301874719613;0.929524540901184
0.4;528.531565940683;0.889307856559753
0.41;524.238638304273;0.941352844238281
0.42;521.560442254697;0.94242388010025
0.43;519.540515914956;0.954357147216797
0.44;518.124424621876;0.945848882198334
0.45;516.059065712103;0.925768136978149
0.46;515.136548568592;0.933322906494141
0.47;516.28622494046;0.922637701034546
0.48;517.310613701426;0.934413552284241
0.49;519.08619005096;0.948997139930725
0.5;521.410054984386;0.938651144504547
0.51;523.861223415853;0.953462600708008
0.52;525.501772880192;0.960061430931091
0.53;526.228427403467;0.959519445896149
0.54;525.986867379263;0.961603760719299
0.55;525.538223742092;0.962307572364807
0.56;526.053355457515;0.962073147296906
0.57;526.742332056592;0.954668760299683
0.58;527.311464640785;0.946373105049133
0.59;527.450998994661;0.945135474205017
0.6;527.424974879847;0.945163428783417
0.61;527.757922850424;0.940335035324097
0.62;528.953769596639;0.909607350826263
0.63;529.844174298792;0.929424285888672
0.64;530.036532749042;0.931904375553131
0.65;528.885637458212;0.914544463157654
0.66;528.145281781245;0.935452699661255
0.67;527.855242318522;0.942313075065613
0.68;527.599167110892;0.947668075561523
0.69;526.855767006048;0.952769637107849
0.7;525.62257194855;0.960942625999451
0.71;524.722160992457;0.962976694107056
0.72;524.091517225543;0.959542036056519
0.73;523.565524117406;0.955340147018433
0.74;523.261324609353;0.953288793563843
0.75;523.809018877119;0.958848595619202
0.76;524.829395670944;0.962964296340942
0.77;525.35807250856;0.96171110868454
0.78;525.13721856075;0.96191817522049
0.79;524.606206070104;0.960727095603943
0.8;523.511996777701;0.953944444656372
0.81;522.823332413114;0.942410469055176
0.82;523.22144877442;0.95016598701477
0.83;524.631761131387;0.959917664527893
0.84;525.526862290745;0.962270021438599
0.85;525.646903629101;0.963259935379028
0.86;524.353323964682;0.959411323070526
0.87;522.409302629799;0.939146161079407
0.88;521.457139584341;0.947708308696747
0.89;521.584924056262;0.946619272232056
0.9;522.430518456727;0.932714641094208
0.91;523.353495109557;0.952095925807953
0.92;524.056276179236;0.957546710968018
0.93;523.25382751283;0.951672673225403
0.94;521.456647903558;0.947233080863953
0.95;520.349523114185;0.951830625534058
0.96;519.838392048296;0.952618837356567
0.97;520.062011276866;0.952537417411804
0.98;521.805102376753;0.939424395561218
0.99;523.73935526768;0.954559445381165
1;524.856019355782;0.960250854492188
1.01;525.084516714483;0.962371647357941
1.02;525.021149898492;0.962653160095215
1.03;524.348522650578;0.961976408958435
1.04;524.029588508629;0.95670485496521
1.05;523.718138926718;0.9570631980896
1.06;523.373273344245;0.951769232749939
1.07;523.018165128383;0.94821286201477
1.08;522.534782769071;0.939640879631042
1.09;522.465837860162;0.940323710441589
1.1;522.708830928109;0.945450901985168
1.11;523.374219361581;0.951738119125366
1.12;523.519709515778;0.95438027381897
1.13;523.034073281532;0.944782316684723
1.14;522.46611413461;0.939748585224152
1.15;521.923546932357;0.940428376197815
1.16;522.1462924465;0.93891167640686
1.17;522.0383922516;0.941562652587891
1.18;521.286659775678;0.945938587188721
1.19;520.903257830782;0.950162887573242
1.2;519.996413167696;0.957061409950256
1.21;519.560078540793;0.954958438873291
1.22;519.051690679222;0.953773617744446
1.23;518.269722302746;0.951030254364014
1.24;518.565361134024;0.945882558822632
1.25;518.859577255999;0.948667764663696
1.26;519.61485898854;0.951088070869446
1.27;521.553153424912;0.942207455635071
1.28;522.983467202353;0.945153415203094
1.29;523.460391474086;0.95176637172699
1.3;523.146312322107;0.951435089111328
1.31;522.699362545565;0.942529618740082
1.32;522.101931908647;0.939026832580566
1.33;521.226028586542;0.950091600418091
1.34;521.318680498067;0.945325970649719
1.35;521.368472681154;0.949144840240478
1.36;521.199749557444;0.949199497699738
1.37;520.817029858725;0.95203286409378
1.38;519.844488648776;0.957813560962677
1.39;519.718667225566;0.952571153640747
1.4;519.857056608613;0.952559888362884
1.41;520.05943614469;0.95357221364975
1.42;521.060973047975;0.949593961238861
1.43;520.462113269636;0.954686462879181
1.44;517.633124753033;0.947384476661682
1.45;514.367001245937;0.926785826683044
1.46;512.312171645432;0.939099907875061
1.47;511.690803462826;0.938265919685364
1.48;510.456940733011;0.922270834445953
1.49;509.764249862103;0.911230385303497
1.5;508.582013422449;0.92753267288208
1.51;508.51702731908;0.930282711982727
1.52;509.488305963563;0.918659925460815
1.53;510.088038410352;0.920380473136902
1.54;511.267067234127;0.93595826625824
1.55;513.260890511035;0.936668336391449
1.56;514.6051884865;0.93054461479187
1.57;515.603954750384;0.92733496427536
1.58;515.944199641774;0.924202024936676
1.59;515.65249982685;0.917072415351868
1.6;514.953871914956;0.933910369873047
1.61;515.116789467588;0.932443618774414
1.62;516.406235165956;0.921006679534912
1.63;518.148719670441;0.939652323722839
1.64;519.296079866016;0.954164624214172
1.65;519.415301357032;0.953961253166199
1.66;518.093562442402;0.947730302810669
1.67;514.753134528724;0.921664595603943
1.68;511.265386099251;0.915417790412903
1.69;509.308626935302;0.908523559570312
1.7;508.586276670554;0.929486751556396
1.71;509.916073095056;0.913697779178619
1.72;510.971527664368;0.937840938568115
1.73;512.006678247961;0.946126461029053
1.74;513.748333783497;0.940090537071228
1.75;515.56188690818;0.912415027618408
1.76;518.15152068343;0.941932260990143
1.77;521.171639055149;0.937611758708954
1.78;523.387193206989;0.950754880905151
1.79;523.831084907667;0.955112099647522
1.8;522.60155961282;0.938920974731445
1.81;520.544285657658;0.95546305179596
1.82;519.367587878654;0.949569940567017
1.83;518.766562907715;0.94829535484314
1.84;518.606682076581;0.945153772830963
1.85;519.762079766036;0.948202192783356
1.86;520.10408545626;0.953470826148987
1.87;518.854413674683;0.954659342765808
1.88;516.662750163446;0.934690117835998
1.89;514.086788662528;0.93971598148346
1.9;513.249962990644;0.949617981910706
1.91;514.011396615264;0.940736889839172
1.92;515.745779069281;0.914034843444824
1.93;517.542648986861;0.946000337600708
1.94;519.016138433291;0.950416088104248
1.95;520.296205032033;0.951248288154602
1.96;520.941960777636;0.950113534927368
1.97;521.415964796241;0.943725943565369
1.98;521.542594461032;0.944716215133667
1.99;520.213938362204;0.954332053661346
2;518.541049533507;0.951925277709961
2.01;515.487571349249;0.92750358581543
2.02;513.008396319499;0.952133059501648
2.03;512.46704838925;0.944414496421814
2.04;513.443159538612;0.940182328224182
2.05;515.372146418416;0.928957641124725
2.06;517.120398069829;0.940675258636475
2.07;518.041736395545;0.951404094696045
2.08;516.106063525443;0.932539343833923
2.09;513.793791123869;0.950866103172302
2.1;512.099907037833;0.949030637741089
2.11;512.028724311758;0.94854599237442
2.12;513.145889658427;0.95610922574997
2.13;513.963716808648;0.951848745346069
2.14;515.062908420309;0.937728643417358
2.15;515.953427790045;0.921628594398498
2.16;516.276085086039;0.940017461776733
2.17;516.76834960384;0.942143082618713
2.18;517.215099358425;0.946063160896301
2.19;516.392206816357;0.943373799324036
2.2;516.602994196135;0.943023681640625
2.21;517.493730005836;0.942811012268066
2.22;518.103860029803;0.951011955738068
2.23;518.755575940472;0.957142472267151
2.24;518.698098006644;0.955808877944946
2.25;516.754376882252;0.940151333808899
2.26;515.198078085702;0.927550077438354
2.27;513.356071191248;0.943397760391235
2.28;511.501915988019;0.949169993400574
2.29;511.22186458183;0.951285123825073
2.3;511.179104937076;0.947047233581543
2.31;511.641862401488;0.945641040802002
2.32;512.294381535231;0.951716005802154
2.33;513.343780224633;0.950550258159638
2.34;514.471061950279;0.935513496398926
2.35;515.666495066659;0.902399718761444
2.36;516.46777229353;0.898361504077911
2.37;518.282894035873;0.927618741989136
2.38;519.63548548625;0.935720503330231
2.39;519.247517162411;0.931896269321442
2.4;518.036873211317;0.938191890716553
2.41;516.611978369848;0.929507613182068
2.42;515.389873683428;0.924760937690735
2.43;515.275331888178;0.933366775512695
2.44;515.876420005355;0.92131495475769
2.45;516.601163101677;0.929430842399597
2.46;517.181767883013;0.944308042526245
2.47;517.454728768176;0.947308301925659
2.48;517.351380690447;0.940239727497101
2.49;516.879098343996;0.928537607192993
2.5;517.712566351387;0.91129857301712
2.51;519.746579227996;0.897763609886169
2.52;523.482796461426;0.861498832702637
2.53;526.85980289134;0.875648379325867
2.54;522.72780605648;0.776786088943481
2.55;516.092725546327;0.532666921615601
2.56;503.160937822328;0.551136612892151
2.57;494.142091791773;0.63255113363266
2.58;487.93390360028;0.479985326528549
2.59;488.076334915313;0.151951223611832
2.6;499.462362626299;0.150734424591064
2.61;543.780672597295;0.0745583474636078
2.62;542.052578926852;0.121938645839691
2.63;550.095746957114;0.116451948881149
2.64;551.01046475666;0.190055012702942
2.65;544.214320083611;0.218095004558563
2.66;502.917464552638;0.49582040309906
2.67;506.166245295799;0.778231024742127
2.68;504.283280555347;0.884616613388062
2.69;503.673537638793;0.923931956291199
2.7;502.612315297572;0.94274914264679
2.71;501.982041928233;0.945818424224854
2.72;501.665041899389;0.94727087020874
2.73;501.057451776973;0.942623257637024
2.74;499.544440984724;0.919333457946777
2.75;496.754530585977;0.962944149971008
2.76;493.714584881922;0.955083131790161
2.77;491.754272627421;0.944276690483093
2.78;490.147110433232;0.93706226348877
2.79;489.708685649409;0.934261381626129
2.8;489.058290121255;0.933557629585266
2.81;488.989766918143;0.937009751796722
2.82;488.908532301766;0.935617566108704
2.83;489.446902558349;0.943729877471924
2.84;490.895014972544;0.958867907524109
2.85;492.09540801431;0.954159140586853
2.86;493.174716242626;0.959271490573883
2.87;493.581321466094;0.965167701244354
2.88;493.8945928565;0.969309329986572
2.89;494.450304993986;0.975005745887756
2.9;494.853311550248;0.977172136306763
2.91;495.175974908807;0.980268657207489
2.92;495.491231832002;0.980849266052246
2.93;495.658605614125;0.979753375053406
2.94;495.886810423037;0.978562712669373
2.95;496.139168904755;0.97732937335968
2.96;496.113292617695;0.976898074150085
2.97;495.490237187885;0.975963950157166
2.98;494.470501455404;0.971339225769043
2.99;493.868358757997;0.966521620750427
3;493.453581190798;0.965055227279663
3.01;492.70757463871;0.952001392841339
3.02;492.185552405681;0.952077746391296
3.03;492.278370629416;0.950704097747803
3.04;492.730080174258;0.949002027511597
3.05;493.543715316176;0.965908348560333
3.06;494.682768187361;0.977879047393799
3.07;495.441832315075;0.981274604797363
3.08;496.120699232078;0.980371594429016
3.09;497.113556039081;0.974794328212738
3.1;497.564227724011;0.970346927642822
3.11;496.406316127593;0.975636124610901
3.12;494.816570385449;0.975008845329285
3.13;493.949969805697;0.969852030277252
3.14;493.959419158966;0.967534303665161
3.15;493.613068731763;0.956596493721008
3.16;492.73627441374;0.925166726112366
3.17;491.248567435253;0.952267050743103
3.18;490.264044109779;0.957702279090881
3.19;490.557095111107;0.958690762519836
3.2;491.303024790104;0.959874391555786
3.21;492.501892739198;0.946539282798767
3.22;494.63790630339;0.978292167186737
3.23;496.93873714846;0.976679086685181
3.24;498.632963034921;0.950911521911621
3.25;496.618030436517;0.936556994915008
3.26;488.133515450102;0.682130813598633
3.27;465.246066848449;0.473942965269089
3.28;450.052795751643;0.498587846755982
3.29;444.519373758983;0.61126047372818
3.3;431.663255176165;0.353558361530304
3.31;408.755597183431;0.180900007486343
3.32;388.442116360871;0.061657041311264
3.33;343.016632946709;0.208591848611832
3.34;333.627896311839;0.15878176689148
3.35;326.538941156842;0.233644127845764
3.36;327.131341979166;0.378222465515137
3.37;328.389542783112;0.23980987071991
3.38;333.871455897956;0.12596932053566
3.39;360.46217681495;0.140608906745911
3.4;408.266295597673;0.176565587520599
3.41;443.898462486943;0.522221207618713
3.42;442.899287857217;0.838331818580627
3.43;441.406522006484;0.902090132236481
3.44;439.530730678173;0.928492069244385
3.45;438.070095414681;0.927191376686096
3.46;437.054216436115;0.944254755973816
3.47;436.445380761402;0.943821907043457
3.48;435.217842921915;0.934938609600067
3.49;434.281048160742;0.913000822067261
3.5;434.205990374608;0.907491505146027
